arch_id,uniqArch,score,time,acc
86,(#+(0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_3x3+0,1558.38427734375,0.2396939410000413,68.29333326822916
87,((0)@avg_pool_3x3+0)@avg_pool_3x3+(0)@avg_pool_3x3+(0)@nor_conv_1x1,1380.281005859375,0.1063571750000846,43.65333329671224
88,#+#+(0)@nor_conv_1x1+(0)@nor_conv_1x1,1519.551025390625,0.2472502659998099,62.140000024414064
89,(#+(0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_3x3+0,1496.49609375,0.1577982979997614,66.76000003051759
90,(((0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_1x1)@nor_conv_1x1+(0)@avg_pool_3x3+(0)@nor_conv_1x1,1587.4764404296875,0.3585929689998011,66.12666667683919
91,#+(#+((0)@avg_pool_3x3)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_1x1,1560.63720703125,0.2449323920000097,64.27333328653971
92,((0)@avg_pool_3x3+(0)@nor_conv_1x1)@nor_conv_1x1+((0)@nor_conv_1x1)@nor_conv_3x3+(0)@avg_pool_3x3,1551.9420166015625,0.2495657030003713,65.91999997965495
93,#+#+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1498.2457275390625,0.161127838000084,65.48000002644858
94,((0)@nor_conv_1x1+0)@nor_conv_1x1+(0)@avg_pool_3x3+0,1462.1549072265625,0.1595265060000201,58.593333306884766
95,#+#+((0)@avg_pool_3x3)@avg_pool_3x3,1186.124267578125,0.073037301000113,39.61333330688476
96,#+((0)@avg_pool_3x3)@avg_pool_3x3+(0)@nor_conv_3x3,1515.470703125,0.2498176439999042,63.74666664835612
98,((0)@avg_pool_3x3+0)@nor_conv_1x1+(0)@avg_pool_3x3+(0)@nor_conv_1x1,1477.281005859375,0.1580443289999493,63.65333334554037
99,#+((0)@nor_conv_3x3)@nor_conv_1x1+0+((0)@nor_conv_3x3)@nor_conv_3x3,1563.8817138671875,0.2415666190004231,70.12666666666667
100,#+(0)@nor_conv_3x3+((0)@nor_conv_3x3)@avg_pool_3x3+(0)@nor_conv_3x3,1562.83203125,0.2389616870000281,67.08666662394207
101,(0)@nor_conv_1x1+(0)@nor_conv_3x3+0+0,1481.1905517578125,0.1551605740000923,60.61999995727539
102,#+((0)@nor_conv_1x1+(0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_3x3,1605.0611572265625,0.3543394769999395,69.25999999389649
103,#+((0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_3x3+((0)@nor_conv_1x1)@nor_conv_3x3,1566.07568359375,0.244582143000116,68.75999996744792
106,#+(#+#)@nor_conv_1x1+(0)@avg_pool_3x3,1196.5506591796875,0.1061222319999615,47.0399999613444
107,(((0)@nor_conv_1x1)@nor_conv_3x3+(0)@avg_pool_3x3)@avg_pool_3x3+(0)@avg_pool_3x3+(0)@nor_conv_1x1,1468.1083984375,0.1609039760000996,59.74666665649414
109,(#+((0)@nor_conv_1x1)@nor_conv_3x3)@nor_conv_3x3+((0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_1x1,1598.4129638671875,0.3560687859999234,70.0933332845052
110,(#+((0)@nor_conv_3x3)@avg_pool_3x3)@avg_pool_3x3+((0)@nor_conv_3x3)@avg_pool_3x3+0,1408.188232421875,0.102811961000043,65.35333332926433
111,((0)@nor_conv_3x3)@nor_conv_1x1+((0)@nor_conv_3x3)@nor_conv_3x3+0+(0)@nor_conv_1x1,1595.3924560546875,0.358489520999683,69.83999993896485
112,#+#+(0)@nor_conv_3x3+(0)@nor_conv_3x3,1510.00244140625,0.1597375379997174,66.77999998168946
113,#+(0)@avg_pool_3x3+(0)@nor_conv_1x1+0,1382.8245849609375,0.0996108979998098,56.38666663004557
114,#+((0)@avg_pool_3x3)@nor_conv_3x3+0,1482.5703125,0.1551553469998907,64.00666663004559
115,#+#+((0)@avg_pool_3x3)@avg_pool_3x3+(0)@nor_conv_3x3,1413.89501953125,0.1015181859997937,63.959999991861984
116,#+(#+(0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_3x3,1571.12744140625,0.2414047540000865,68.24666665039062
117,(((0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_1x1)@avg_pool_3x3+((0)@nor_conv_3x3)@nor_conv_3x3+(0)@avg_pool_3x3,1580.431640625,0.3581534140002986,68.13999993896485
118,#+(#+(0)@avg_pool_3x3)@avg_pool_3x3+0,1175.232666015625,0.0708280320000085,49.51333331298829
121,#+(#+(0)@nor_conv_3x3)@nor_conv_1x1+(0)@avg_pool_3x3,1498.447998046875,0.3582676930000161,67.69333332316081
122,((0)@nor_conv_1x1)@avg_pool_3x3+(0)@avg_pool_3x3+((0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_1x1,1540.989013671875,0.2475803390002511,65.4933333211263
123,#+(((0)@avg_pool_3x3)@nor_conv_1x1+(0)@avg_pool_3x3)@nor_conv_3x3+((0)@avg_pool_3x3)@avg_pool_3x3,1488.3709716796875,0.1619373339999583,52.61999995727539
124,#+0+(0)@nor_conv_1x1+(0)@nor_conv_3x3,1506.3216552734375,0.157986646000154,67.30000002441405
126,((0)@avg_pool_3x3)@avg_pool_3x3+((0)@avg_pool_3x3)@avg_pool_3x3+(0)@nor_conv_1x1+(0)@nor_conv_1x1,1454.914794921875,0.1661982770001486,51.74666663004557
127,#+(#+#)@nor_conv_1x1+(0)@nor_conv_1x1,1434.166259765625,0.2425215859998388,62.060000002034506
128,#+(0)@nor_conv_1x1+(0)@nor_conv_3x3+(0)@nor_conv_3x3,1561.29052734375,0.2438321990002805,67.59999994506836
129,(#+(0)@nor_conv_3x3)@nor_conv_3x3+((0)@nor_conv_3x3)@avg_pool_3x3+(0)@nor_conv_1x1,1600.66357421875,0.3581153449999874,70.66000002034504
130,((0)@avg_pool_3x3+(0)@avg_pool_3x3)@nor_conv_1x1+(0)@nor_conv_3x3+0,1497.334716796875,0.1664319659998909,66.75333334960938
131,#+#+(#+(0)@nor_conv_1x1)@avg_pool_3x3,1437.489013671875,0.160456718000205,57.25333329060873
133,#+(((0)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_1x1)@nor_conv_3x3+0,1556.5751953125,0.2505758620000051,70.17999993896484
134,#+((0)@avg_pool_3x3+(0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_1x1,1557.20458984375,0.2470011880000129,65.87333325602214
135,#+#+0+(0)@nor_conv_3x3,1434.49658203125,0.1016710379999494,67.58666662190755
136,(((0)@avg_pool_3x3)@nor_conv_3x3+(0)@avg_pool_3x3)@nor_conv_3x3+((0)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_3x3,1582.96728515625,0.3582520189997922,67.89333333333333
137,((0)@avg_pool_3x3+(0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_3x3+0,1552.634765625,0.2510412239998913,69.41999990641277
138,(#+(0)@nor_conv_3x3)@nor_conv_3x3+((0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_3x3,1628.4241943359375,0.4888034199998401,71.36666664632162
139,((0)@nor_conv_3x3+(0)@nor_conv_3x3)@nor_conv_1x1+(0)@avg_pool_3x3+0,1518.6668701171875,0.2423953970001093,65.1866666381836
140,((0)@avg_pool_3x3+0)@nor_conv_1x1+(0)@nor_conv_1x1+(0)@nor_conv_3x3,1555.034423828125,0.2409661809997487,67.53999993082682
141,((0)@nor_conv_1x1)@avg_pool_3x3+((0)@nor_conv_1x1+0)@nor_conv_1x1+(0)@nor_conv_1x1,1565.3662109375,0.2439723679999588,65.73333329671225
143,#+(#+(0)@nor_conv_3x3)@avg_pool_3x3+(0)@nor_conv_1x1,1513.9781494140625,0.1610272030002306,67.34666669514974
144,((0)@nor_conv_3x3+(0)@nor_conv_3x3)@avg_pool_3x3+(0)@avg_pool_3x3+0,1452.02734375,0.1643212949998087,56.08666664021809
145,(#+(0)@nor_conv_1x1)@avg_pool_3x3+((0)@nor_conv_1x1)@avg_pool_3x3+0,1497.446533203125,0.1594645590002983,63.96666668294271
146,#+((0)@nor_conv_3x3)@avg_pool_3x3+(0)@avg_pool_3x3+(0)@avg_pool_3x3,1368.3743896484375,0.1068346570000358,55.11333332926432
147,(((0)@nor_conv_3x3)@nor_conv_1x1+(0)@nor_conv_3x3)@nor_conv_3x3+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1587.25390625,0.3571551079999153,69.05999993489583
148,#+(0)@nor_conv_1x1+(0)@nor_conv_3x3,1560.437744140625,0.2439230429999952,67.87999999593099
149,(#+(0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_1x1+0,1501.5665283203125,0.1604355760000544,64.86666665039063
150,(#+(0)@avg_pool_3x3)@avg_pool_3x3+(0)@nor_conv_1x1+(0)@nor_conv_1x1,1492.83447265625,0.1684019300000727,62.6733333211263
151,(0)@avg_pool_3x3+(0)@avg_pool_3x3+(0)@nor_conv_1x1+0,1373.36669921875,0.1054893649998121,44.486666617838544
152,#+((0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_3x3,1569.968994140625,0.2421700319996489,68.44666665852866
153,(#+(0)@nor_conv_1x1)@nor_conv_1x1+((0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_1x1,1631.8995361328125,0.4892694240002129,69.73333329671225
154,(((0)@avg_pool_3x3)@nor_conv_1x1+(0)@nor_conv_1x1)@nor_conv_1x1+((0)@avg_pool_3x3)@avg_pool_3x3+(0)@nor_conv_3x3,1570.6243896484375,0.3658322400001452,63.4333333618164
155,(((0)@avg_pool_3x3)@nor_conv_1x1+0)@nor_conv_3x3+((0)@avg_pool_3x3)@avg_pool_3x3+(0)@avg_pool_3x3,1453.5994873046875,0.1685643259997959,56.53333329060873
156,((0)@nor_conv_3x3+0)@avg_pool_3x3+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1392.937255859375,0.1086269279999214,56.49999995117187
157,(((0)@avg_pool_3x3)@avg_pool_3x3+0)@avg_pool_3x3+(0)@avg_pool_3x3+(0)@avg_pool_3x3,1167.136474609375,0.0794630000000324,9.766666659037272
158,(#+((0)@nor_conv_3x3)@nor_conv_1x1)@nor_conv_1x1+((0)@nor_conv_3x3)@nor_conv_3x3+(0)@avg_pool_3x3,1591.8724365234375,0.3627912500001002,69.65333326822918
159,#+#+(0)@nor_conv_1x1+0,1509.1412353515625,0.1645768439998391,64.16666664632162
160,#+((0)@nor_conv_3x3+0)@avg_pool_3x3+(0)@avg_pool_3x3,1385.2774658203125,0.1104015910000271,54.77333330688477
162,(((0)@avg_pool_3x3)@nor_conv_1x1+(0)@nor_conv_3x3)@nor_conv_1x1+((0)@avg_pool_3x3)@nor_conv_3x3+(0)@avg_pool_3x3,1573.6103515625,0.3609914419998858,66.93333327840169
163,#+((0)@avg_pool_3x3)@nor_conv_1x1+(0)@avg_pool_3x3+0,1383.58544921875,0.1065112739997857,57.14666661376953
164,(((0)@nor_conv_3x3)@nor_conv_3x3+0)@avg_pool_3x3+((0)@nor_conv_3x3)@nor_conv_1x1+(0)@nor_conv_3x3,1586.473388671875,0.3555414070001461,68.50000000813802
165,#+(#+(0)@nor_conv_1x1)@nor_conv_3x3+(0)@nor_conv_3x3,1569.733642578125,0.357663433000198,69.25333334757488
167,#+(0)@avg_pool_3x3+(0)@nor_conv_1x1+(0)@nor_conv_1x1,1483.6356201171875,0.1624489920000087,63.38666668294271
168,(((0)@nor_conv_3x3)@nor_conv_1x1+(0)@nor_conv_1x1)@nor_conv_3x3+((0)@nor_conv_3x3)@nor_conv_1x1+0,1620.8956298828125,0.4893255360002513,71.79999995524088
169,(#+(0)@nor_conv_3x3)@avg_pool_3x3+((0)@avg_pool_3x3)@nor_conv_1x1+(0)@avg_pool_3x3,1487.3092041015625,0.1567911940001067,61.50666667480469
171,((0)@avg_pool_3x3+(0)@nor_conv_1x1)@nor_conv_3x3+((0)@nor_conv_1x1)@nor_conv_3x3+(0)@nor_conv_3x3,1599.6903076171875,0.3568684990000292,69.5999999267578
172,#+#+#+#,-inf,0.0814046129999042,0.9999999997456868
173,#+#+((0)@nor_conv_1x1)@nor_conv_1x1,1526.96484375,0.1661920280002959,54.6799999613444
174,#+(#+0)@nor_conv_3x3+(0)@nor_conv_1x1,1517.70751953125,0.1605165840001063,68.03999998575847
175,(#+((0)@avg_pool_3x3)@nor_conv_3x3)@nor_conv_3x3+(0)@avg_pool_3x3+0,1475.148193359375,0.1611475680001604,61.31333332722982
177,(#+(0)@avg_pool_3x3)@avg_pool_3x3+((0)@nor_conv_1x1)@nor_conv_1x1+0,1465.1220703125,0.1607496070000706,59.91999995320638
178,(((0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_3x3)@avg_pool_3x3+(0)@nor_conv_1x1+(0)@nor_conv_1x1,1595.948486328125,0.361335887000223,67.80666666259765
179,#+(#+(0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_3x3,1511.2591552734375,0.2505407619996731,66.51333330485026
181,#+((0)@nor_conv_1x1+0)@nor_conv_1x1+(0)@nor_conv_1x1,1565.4791259765625,0.243593821000104,64.1799999979655
183,(#+(0)@avg_pool_3x3)@avg_pool_3x3+((0)@avg_pool_3x3)@nor_conv_3x3+0,1383.71484375,0.1036755529999027,54.513333315022784
184,#+#+(((0)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_1x1)@nor_conv_3x3,1558.0911865234375,0.2523925300001792,65.10666666666667
185,#+(#+#)@nor_conv_3x3+((0)@nor_conv_1x1)@nor_conv_3x3,1518.586669921875,0.2436336309997386,63.9666666809082
187,#+#+((0)@avg_pool_3x3+(0)@nor_conv_1x1)@nor_conv_1x1,1516.918212890625,0.1579103839999334,62.119999983723964
188,((0)@avg_pool_3x3+(0)@nor_conv_1x1)@nor_conv_3x3+0+0,1478.484375,0.1636222870001802,61.04666665242513
189,#+((0)@nor_conv_3x3)@nor_conv_3x3+((0)@nor_conv_3x3)@avg_pool_3x3+0,1504.798095703125,0.1608257610000691,69.37333327636718
190,(#+(0)@nor_conv_3x3)@avg_pool_3x3+(0)@avg_pool_3x3+(0)@nor_conv_1x1,1494.352783203125,0.1603370319999157,64.88666666259766
191,(((0)@nor_conv_3x3)@avg_pool_3x3+0)@nor_conv_3x3+((0)@nor_conv_3x3)@avg_pool_3x3+(0)@avg_pool_3x3,1480.663330078125,0.1653949540000212,65.64666662190756
192,#+((0)@nor_conv_3x3)@nor_conv_3x3+((0)@nor_conv_3x3+0)@avg_pool_3x3,1498.603515625,0.1637239570000019,67.2066666402181
193,#+#+((0)@nor_conv_3x3)@avg_pool_3x3,1498.25244140625,0.1659425120001287,60.386666617838536
194,#+(0)@nor_conv_1x1+0+(0)@nor_conv_3x3,1503.887939453125,0.1557729910000489,67.33333335367838
195,#+#+0+((0)@avg_pool_3x3)@nor_conv_3x3,1413.6494140625,0.0995013920000928,64.01999999186198
197,#+#+((0)@nor_conv_1x1)@nor_conv_3x3+(0)@avg_pool_3x3,1507.7008056640625,0.1580065450002621,66.60666666870118
198,((0)@nor_conv_3x3)@avg_pool_3x3+(0)@nor_conv_1x1+((0)@nor_conv_3x3)@nor_conv_1x1+(0)@avg_pool_3x3,1537.6005859375,0.2457776940000258,67.31999997151694
199,#+(0)@avg_pool_3x3+0,1189.4229736328125,0.071410074999676,50.33333328653972
200,#+(#+(0)@nor_conv_1x1)@avg_pool_3x3+(0)@avg_pool_3x3,1409.80126953125,0.1066476209998654,59.13999995524088
202,(((0)@nor_conv_3x3)@nor_conv_3x3+0)@avg_pool_3x3+((0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_1x1,1586.48193359375,0.3560511850000694,68.55333334554037
203,(#+(0)@nor_conv_3x3)@nor_conv_1x1+((0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_1x1,1634.012451171875,0.49016186200015,70.37333334147137
